CustomerId,Surname,CreditScore,Geography,Gender,Age,Tenure,EstimatedSalary
15714485,Udinese,774,France,Male,60,5,"741,35.48"
15730059,Udobata,638,Spain,Male,44,9,111346.22
15715527,Freeman,543,Spain,Female,41,4,194902.16
15576623,Outlaw,584,France,Male,31,5,"314,74.27"
15805565,Obiuto,691,Germany,Male,30,7,"211,98.39"
15677307,Lo,684,Germany,Female,40,6,186976.60
15773890,Okechukwu,733,France,Male,22,5,117202.19
15598883,King,599,Spain,Female,37,2,143739.29
15568506,Forbes,524,Germany,Female,31,10,161811.23
15761043,Macleod,632,Germany,Female,38,6,"980,90.91"
15782236,Gibbs,735,Spain,Male,34,5,"710,95.41"
15593601,Isayev,734,France,Male,34,6,"131,07.24"
15682048,Pisano,605,France,Female,51,3,"671,10.59"
15746902,Belstead,793,Spain,Male,38,9,"882,25.02"
15752081,Vassiliev,468,France,Female,56,10,"622,56.87"
15781307,Schneider,779,Germany,Male,37,7,135925.72
15775912,Mazzanti,698,France,Male,48,4,177815.87
15745417,Knipe,707,France,Male,58,6,126471.13
15671256,Macartney,850,France,Female,35,1,188574.12
15653547,Madukwe,850,France,Male,56,7,119175.45
15595766,Watts,527,Spain,Male,37,5,139093.73
15742358,Humphreys,696,Germany,Male,32,8,115916.55
15763274,Wu,661,France,Male,48,3,"964,63.25"
15786063,Chin,776,France,Female,31,2,112349.51
15600258,Chesnokova,701,France,Male,43,2,165303.79
15573318,Kung,610,France,Male,26,8,166031.08
15653849,Lu,572,Germany,Female,48,3,"384,11.79"
15694272,Nkemakolam,673,France,Male,30,1,"777,83.35"
15736112,Walton,519,Spain,Female,57,2,"298,71.79"
15749851,Brookes,702,Spain,Female,26,4,"597,47.63"
15663478,Baldwin,729,France,Male,32,6,"799,19.13"
15592300,Mai,543,Spain,Male,35,10,"767,73.53"
15567832,Shih,550,France,Female,40,7,"540,18.93"
15776780,He,608,France,Male,59,1,"706,49.64"
15592846,Fiorentini,639,Germany,Male,35,10,"590,93.39"
15739803,Lucciano,686,Spain,Male,34,9,127569.80
15794142,Ferreira,564,Germany,Female,62,5,"182,60.98"
15762729,Ukaegbunam,745,Germany,Female,28,1,"732,75.96"
15667896,De Luca,833,France,Male,37,8,136129.49
15626578,Milne,622,France,Male,26,9,153237.59
15776223,Davide,597,France,Female,42,4,106841.12
15705953,Kodilinyechukwu,721,Spain,Male,51,0,109078.35
15802593,Little,504,France,Female,49,7,"878,22.14"
15615457,Burns,842,Spain,Female,44,2,126644.98
15708916,Paterson,587,France,Male,38,0,"474,14.15"
15720187,Han,479,Germany,Female,30,7,"418,79.99"
15595440,Kryukova,508,France,Male,49,7,"758,08.1"
15600651,Ijendu,749,France,Male,24,1,"479,11.03"
15750141,Reichard,721,Germany,Female,36,3,"287,37.78"
15657284,Day,674,Germany,Male,47,6,"207,9.2"
15763063,Price,685,Spain,Female,25,10,121562.33
15709324,Bruce,417,France,Male,34,7,"550,03.79"
15711309,Sumrall,574,Germany,Male,33,3,193131.42
15775318,Lu,590,Spain,Female,51,3,191932.27
15705515,Lazarev,587,Germany,Male,40,5,159418.10
15634844,Miller,598,Germany,Male,41,3,191468.78
15717046,Wentworth-Shields,741,Spain,Male,53,3,"389,13.68"
15571816,Ritchie,850,Spain,Female,70,5,"705,.18"
15670080,Mackenzie,584,Germany,Female,29,7,138490.03
15800440,Power,650,Spain,Male,61,1,"829,70.69"
15665678,Tan,607,Spain,Male,36,8,"767,44.72"
15665956,Pendergrass,509,France,Female,46,1,"712,44.59"
15788126,Evans,689,Spain,Female,38,6,"121,82.15"
15811773,Hsia,543,France,Male,36,4,141210.50
15651674,Billson,438,Spain,Female,54,2,191763.07
15689614,Teng,687,Spain,Female,63,1,"379,38.74"
15795564,Moretti,737,Germany,Male,31,5,"748,90.58"
15706647,Jordan,761,France,Male,31,7,166698.18
15728505,Ts'ao,601,France,Male,44,1,"626,78.53"
15730076,Osborne,651,France,Male,45,1,"677,40.08"
15622003,Carslaw,745,France,Male,35,9,161519.77
15607312,Ch'ang,648,Spain,Female,49,10,159835.78
15644753,Hung,848,Spain,Male,40,3,"308,76.84"
15653620,Gordon,546,France,Female,27,8,"148,58.1"
15761986,Obialo,439,Spain,Female,32,3,"756,85.97"
15633922,Gray,755,France,Male,30,4,144183.10
15734674,Lin,593,France,Female,41,6,"651,70.66"
15658032,Hopkins,701,France,Male,39,2,"825,26.92"
15692671,Dobson,701,Spain,Male,36,8,169161.46
15737741,McKay,607,Spain,Female,33,2,109291.39
15576352,Revell,586,Spain,Female,57,3,"605,7.81"
15753719,Rickards,547,Germany,Female,30,9,"770,77.14"
15803689,Begum,647,Germany,Female,51,1,"549,54.51"
15718057,Onyinyechukwuka,760,France,Female,51,2,179614.80
15722010,Zuyev,621,Spain,Male,53,9,"355,88.07"
15680998,Nwankwo,725,France,Male,44,5,117356.14
15614782,Hao,526,France,Male,36,1,160696.72
15591047,Ma,519,Spain,Female,47,6,147278.43
15788291,Okwuadigbo,713,Germany,Female,38,7,"565,94.36"
15604044,Mitchell,700,France,Male,38,8,"129,9.75"
15679587,Chan,666,France,Female,34,9,"250,95.03"
15775153,Buchi,630,Spain,Male,32,4,146326.45
15603925,Greco,779,Spain,Female,26,4,"382,96.21"
15680970,Lombardi,611,Germany,Female,41,2,164061.60
15697183,Uchenna,685,Spain,Male,43,9,107811.28
15567446,Coffman,646,Germany,Male,39,9,"308,38.51"
15637476,Alexandrova,683,Germany,Female,57,5,"922,1.78"
15714939,Fallaci,484,Germany,Female,34,4,"337,38.27"
15683503,Hudson,601,France,Female,43,8,110916.15
15645569,Mai,762,Spain,Female,26,7,169654.57
15782569,Stout,687,France,Female,72,9,"698,29.4"
15592387,Burke,566,France,Male,30,5,"549,26.51"
15609286,Chadwick,702,France,Male,37,10,"947,28.49"
15814035,Lawrence,601,France,Male,29,9,"803,93.27"
15661249,Bellucci,699,France,Male,53,4,111307.98
15629117,Harper,584,France,Male,28,10,"198,34.32"
15607170,Boyle,699,France,Male,35,5,"783,97.24"
15586585,Duncan,698,Germany,Female,51,2,"864,10.28"
15686611,Moss,495,France,Male,30,10,172749.65
15603203,Avdeyeva,650,France,Female,27,6,"100,2.39"
15619857,Crawford,605,France,Female,64,2,"136,01.79"
15805062,Lynton,667,Spain,Male,38,1,"778,66.91"
15660271,Duncan,688,Germany,Male,26,8,175296.76
15745295,Gether,727,Spain,Female,31,0,121751.04
15719352,Davidson,754,Spain,Male,39,6,"895,93.26"
15766575,Larionova,612,Germany,Female,62,8,193437.89
15594594,Loggia,546,Spain,Male,42,7,"869,45.0"
15646161,Steinhoff,673,Spain,Female,37,8,183318.79
15682585,Guerra,593,France,Male,35,9,"711,54.1"
15603134,Pai,656,Spain,Female,40,10,151887.16
15636444,Craig,535,Germany,Female,53,5,"758,88.65"
15773456,Lazareva,678,Germany,Male,36,3,"895,66.74"
15745307,Ch'iu,477,Spain,Female,48,2,"264,75.79"
15604119,Alderete,850,Spain,Male,35,7,126355.80
15626900,Kung,427,France,Male,29,1,"938,39.3"
15605447,Palermo,752,France,Male,49,2,"769,8.6"
15589030,Ts'ai,649,France,Male,47,1,145593.85
15692463,Rahman,799,Spain,Female,28,3,"450,42.56"
15712403,McMillan,589,France,Female,61,1,"611,08.56"
15811762,Pickering,583,Germany,Female,54,6,"575,53.98"
15718673,Mirams,839,Spain,Female,33,10,"626,74.42"
15724282,Tsao,540,Germany,Male,44,3,"121,20.79"
15738181,Douglas,850,France,Male,31,6,"501,29.87"
15633648,Jideofor,696,Spain,Female,51,5,"550,22.43"
15603323,Bell,660,Spain,Female,33,1,117834.91
15583725,Mairinger,682,France,Male,48,1,168840.23
15588350,McIntyre,744,France,Female,43,10,"242,34.11"
15798398,Pagnotto,785,France,Female,36,4,190627.01
15784844,K'ung,752,Spain,Male,48,5,156618.38
15580684,Feng,706,France,Female,29,5,"423,34.38"
15809663,Donaldson,583,France,Female,27,1,110784.42
15640078,Chambers,660,Germany,Female,39,5,173683.00
15698786,Marcelo,819,France,Female,39,9,"270,46.46"
15569807,Ejimofor,673,France,Female,34,8,"205,98.59"
15730830,Dale,752,France,Female,30,3,104991.28
15805112,Pokrovsky,578,France,Male,38,7,"899,6.97"
15633064,Stonebraker,438,France,Female,36,4,"644,20.5"
15703119,Liang,652,France,Male,38,6,145700.22
15730447,Anderson,629,France,Female,49,4,196335.48
15813850,Christian,720,France,Male,52,7,"147,81.12"
15711889,Mao,668,France,Male,42,3,108139.23
15664610,Campbell,459,Germany,Male,48,4,"192,87.06"
15751710,Ginikanwa,729,Spain,Male,31,8,"956,7.39"
15692926,Toscani,498,Germany,Male,25,8,132210.49
15813741,Nnachetam,549,Spain,Male,25,6,"216,00.11"
15698474,Sagese,601,Germany,Female,54,1,199661.50
15568595,Fleming,544,France,Male,64,9,124341.49
15603065,Grubb,751,France,Female,30,6,"157,66.1"
15592937,Napolitani,632,Germany,Female,41,3,"336,42.21"
15699637,Anenechi,694,Spain,Male,57,8,117704.65
15667215,Chandler,678,France,Male,31,2,"588,03.28"
15788659,Howells,695,France,Male,46,4,137537.22
15763218,Akeroyd,661,France,Female,41,1,131300.68
15645772,Onwumelu,661,France,Male,33,9,"841,74.81"
15725511,Wallace,559,France,Female,31,3,160941.78
15575024,Uwaezuoke,503,France,Male,29,3,143954.99
15640825,Loyau,695,Spain,Male,46,3,"562,97.85"
15662397,Small,640,France,Female,42,5,"840,4.73"
15576368,Bledsoe,624,Germany,Female,48,3,"300,20.09"
15674991,Kao,667,France,Male,42,9,"581,37.42"
15721024,Wickens,642,France,Male,26,0,"474,72.68"
15745621,Wertheim,640,Spain,Female,32,6,"191,31.71"
15642394,He,529,Spain,Male,35,5,187288.50
15754605,Jarvis,563,France,Female,39,5,"176,03.81"
15607040,P'an,593,Spain,Female,38,4,"670,20.03"
15715142,Repina,739,Germany,Male,45,7,147802.94
15810978,Pugliesi,788,Spain,Female,70,1,"416,10.62"
15668886,Blakey,684,Spain,Female,38,3,"442,55.65"
15780804,Nucci,482,France,Male,55,5,"784,16.14"
15613880,Higinbotham,591,Spain,Male,58,5,137254.55
15775238,Achebe,651,Germany,Female,41,4,151303.48
15786905,Russo,749,Germany,Female,40,8,"863,33.63"
15747867,Trevisani,583,France,Male,24,9,"898,01.9"
15600337,Dobie,661,Spain,Male,42,2,"293,58.57"
15801277,Maccallum,715,France,Female,31,2,181600.72
15579334,Watkins,769,Germany,Female,45,5,124118.71
15802741,Mitchel,625,France,Female,51,7,"388,67.46"
15720649,Ferdinand,641,France,Female,36,5,"311,06.67"
15589493,Otitodilinna,716,Germany,Male,27,1,"676,11.36"
15688251,Mamelu,767,France,Male,43,1,"778,37.63"
15665238,Beneventi,745,Germany,Male,36,8,"607,8.46"
15740900,Perrodin,589,France,Male,34,6,177896.92
15681068,Chinagorom,796,France,Female,45,2,123882.73
15748625,Napolitano,664,France,Male,57,6,"153,04.08"
15727299,Edgar,445,Spain,Male,62,1,"765,69.64"
15620204,Walker,543,Germany,Female,57,1,120657.32
15669516,Steele,746,Spain,Male,36,2,"164,36.56"
15736534,Elkins,742,Germany,Male,33,0,107667.91
15803457,Hao,750,France,Female,32,5,"956,11.47"
15659098,Toscano,669,France,Male,30,7,"197,99.26"
15603436,Savage,594,Spain,Female,49,2,123214.74
15566292,Okwuadigbo,574,Spain,Male,36,1,"717,09.12"
15808621,Mordvinova,659,Germany,Male,36,2,149066.14
15580148,Welch,750,Germany,Male,40,5,"204,51.99"
15776231,Kent,626,Germany,Male,35,4,"328,25.5"
15773809,Campbell,620,France,Male,42,4,"623,2.31"
15649423,Cooper,580,France,Female,35,8,"103,57.03"
15734886,Mazzi,686,France,Female,34,3,147794.63
15722548,Fisher,540,France,Male,48,0,116973.48
15650288,Summers,634,Germany,Male,35,6,129964.94
15629448,Brady,632,Spain,Male,38,1,"928,16.86"
15716164,Nicholls,501,France,Female,41,3,172114.67
15807609,Yuan,650,Spain,Female,25,3,"166,49.31"
15578977,Robinson,786,France,Male,34,9,144517.19
15677369,Golubov,554,Germany,Female,37,4,182038.60
15804072,Chen,701,Spain,Female,42,5,"242,10.56"
15696859,Oldham,474,France,Male,45,10,172175.90
15653780,Kambinachi,621,France,Female,43,5,"475,78.45"
15721658,Fleming,672,Spain,Female,56,2,150694.42
15578761,Cunningham,459,Spain,Female,42,6,177683.02
15736879,Obinna,669,France,Male,23,1,"660,88.83"
15571973,Chinwemma,776,France,Female,38,2,169291.70
15626742,Carpenter,694,France,Male,36,3,117140.41
15672692,Yin,787,France,Female,42,10,"795,10.37"
15673570,Olsen,580,France,Male,37,9,"771,08.66"
15767432,Ts'ai,711,France,Female,25,7,"967,9.28"
15654238,Jen,673,France,Female,40,5,"817,53.92"
15612525,Preston,499,France,Female,57,1,131372.38
15812750,Ozioma,591,France,Male,24,6,"253,10.82"
15790757,Cody,769,France,Female,25,10,187925.75
15723873,Ponomarev,657,Spain,Male,31,3,"988,20.39"
15744607,Martin,738,Germany,Male,43,9,"641,66.7"
15612966,Milani,545,Germany,Female,60,7,176924.21
15784209,Tang,497,France,Male,47,6,"900,55.08"
15794278,Romani,816,Spain,Male,67,6,"728,14.31"
15766741,McIntyre,525,France,Male,36,2,168290.06
15661036,Davis,725,France,Male,46,6,161767.38
15705639,Onyemauchechukwu,692,France,Female,28,8,"444,20.18"
15637414,Gell,618,France,Female,24,7,"371,47.61"
15716835,Rossi,546,France,Male,24,8,125381.02
15696231,Chiwetelu,635,France,Male,29,7,149853.89
15641675,Kirillova,611,France,Female,49,2,161435.02
15670755,Shaw,650,France,Male,60,8,102925.76
15640059,Smith,606,France,Male,40,5,"708,99.27"
15787619,Hsieh,844,France,Male,18,2,145936.28
15587535,Onyemauchechukwu,450,Spain,Female,46,5,"542,27.06"
15813034,Martin,727,Spain,Male,38,2,"592,80.79"
15698839,Okwudilichukwu,460,Germany,Male,46,4,126952.50
15790314,Onuoha,649,France,Male,41,0,130567.02
15634245,Muecke,758,Germany,Female,47,9,"732,94.48"
15677305,Hsieh,490,France,Female,35,7,"393,7.37"
15661526,Anderson,815,Germany,Male,37,2,"238,3.59"
15685997,Azubuike,838,Spain,Female,39,5,"142,79.44"
15660101,Nnonso,803,France,Male,31,9,141300.53
15637979,Fuller,664,Germany,Female,36,2,"781,40.75"
15815364,Ashley,736,Spain,Female,28,2,117431.10
15647099,Ts'ui,633,France,Female,37,9,"720,08.61"
15625944,Buccho,664,France,Male,58,5,"608,87.58"
15583212,Chidozie,600,France,Female,43,5,194764.83
15582741,Maclean,693,France,Female,35,5,"887,05.14"
15637876,Burns,663,Germany,Female,36,6,"358,17.97"
15622750,Chu,742,Germany,Female,21,1,"315,20.4"
15672056,Kenenna,710,Germany,Male,43,2,157908.19
15812351,Beluchi,710,Spain,Female,27,2,142200.15
15810864,Williamson,700,France,Female,82,2,182055.36
15677921,Bobrov,720,Germany,Male,60,9,157552.08
15724296,Kerr,684,Spain,Male,41,2,120284.67
15685329,McKenzie,531,France,Female,63,1,"245,06.95"
15584091,Pitts,742,Germany,Female,36,2,"472,71.61"
15640442,Standish,717,France,Male,31,4,"411,76.6"
15639314,Cartwright,589,France,Male,32,2,"946,8.64"
15685320,Johnstone,767,France,Male,36,3,123880.19
15789158,Nikitina,636,Germany,Male,49,6,158887.09
15752137,McElroy,648,France,Male,33,7,117036.38
15712551,Shen,622,Germany,Female,58,7,120415.61
15628936,Archer,692,Spain,Male,28,9,"160,64.25"
15797227,Otutodilinna,754,France,Male,28,8,"526,15.62"
15769974,Shih,679,Spain,Female,35,8,121210.09
15737051,Denisov,639,France,Male,27,8,192247.35
15585595,Owens,774,France,Female,28,1,"687,59.57"
15654060,P'eng,517,France,Male,41,2,"759,37.47"
15745196,Verco,571,France,Female,35,8,"845,69.13"
15571221,Bergamaschi,747,Germany,Male,58,7,190696.35
15660155,Lorenzo,792,Spain,Male,36,5,"674,68.67"
15605284,Outtrim,688,France,Male,26,1,104435.94
15694366,Hou,714,Germany,Male,42,2,"471,66.55"
15600739,Galkin,562,Spain,Female,35,0,119899.52
15653253,Pagnotto,704,Spain,Male,48,8,173498.45
15763431,Echezonachukwu,698,France,Male,36,2,"932,49.26"
15643696,Young,611,France,Male,49,3,142917.54
15707473,Summers,850,Germany,Female,48,6,111755.80
15769504,Munro,743,Germany,Female,34,1,108543.21
15776807,Brennan,654,France,Male,29,1,180345.44
15686870,Ball,761,Germany,Male,36,8,"994,44.02"
15668747,Virgo,702,France,Female,46,9,109563.28
15766908,Trevisani,488,Germany,Male,32,3,"925,68.07"
15570134,Padovano,683,France,Female,35,6,"379,76.36"
15567367,Tao,601,Germany,Female,42,9,103315.74
15747542,Perez,605,France,Male,52,7,173952.50
15762238,Fraser,671,Germany,Female,44,0,"346,73.98"
15681554,Alley,614,Germany,Female,31,7,"461,63.44"
15712825,Howells,511,Spain,Female,29,9,140676.98
15640280,Cameron,850,France,Male,39,4,151738.54
15756026,Hooper,790,Spain,Female,46,9,"146,79.81"
15613319,Rice,793,France,Female,33,0,175544.02
15798906,Cox,628,France,Male,69,5,181964.60
15708917,Martin,598,Germany,Male,53,10,136886.86
15778463,Ikenna,657,France,Female,37,6,122218.23
15699430,Davide,618,France,Female,35,10,180439.75
15649992,Alexander,681,Spain,Male,65,7,190419.81
15578980,Piazza,516,Spain,Female,33,3,"586,85.59"
15775306,Ni,421,Germany,Male,28,8,"890,17.38"
15641655,Black,700,France,Female,26,2,"500,51.42"
15619708,Harker,745,France,Male,25,5,146041.45
15734565,Hughes,696,France,Male,29,8,191166.09
15806438,Chiabuotu,580,Germany,Female,42,2,103516.08
15591969,Kuo,497,Spain,Male,27,9,164825.04
15747807,Gallagher,720,France,Female,43,6,172557.77
15596939,Calabresi,659,Germany,Male,36,4,"843,20.94"
15716155,Shaw,841,France,Female,36,5,122662.98
15765311,Zhirov,642,Spain,Male,34,8,"720,85.1"
15757811,Lloyd,732,Spain,Female,69,9,110932.24
15603830,Palmer,600,Spain,Male,36,4,143635.36
15660602,Ch'eng,464,Germany,Male,33,8,"371,0.34"
15660535,Avent,680,France,Female,47,5,179843.33
15666633,Huang,758,Spain,Male,56,1,"106,43.38"
15596914,Shaw,630,Germany,Female,31,2,131167.98
15639788,Yuan,577,France,Female,39,10,"105,53.31"
15695846,Hawkins,684,France,Female,34,6,130928.22
15726234,Trentini,708,Spain,Female,41,5,157003.99
15797964,Cameron,732,Germany,Female,29,1,138527.56
15625881,Koehler,634,Germany,Male,37,3,167032.49
15780628,Wu,633,France,Female,30,6,"416,42.29"
15575883,Manna,559,France,Male,34,2,"967,7.0"
15585036,Okoli,694,Spain,Female,37,3,147012.22
15589488,Ch'eng,686,Germany,Female,56,5,"805,53.87"
15585888,Nwokezuike,553,Spain,Female,48,3,"307,30.95"
15727915,Artemiev,507,France,Male,36,4,140134.43
15707567,Esposito,732,Germany,Male,50,6,"919,36.1"
15737792,Abbie,818,France,Female,31,1,178252.63
15599433,Fanucci,660,Germany,Male,35,8,198674.08
15672012,Jen,773,Spain,Female,41,5,"282,66.9"
15806983,Moss,640,France,Male,44,3,"923,81.01"
15592222,Lo,505,France,Male,49,7,135180.11
15608968,Averyanov,714,Germany,Male,21,6,"273,30.59"
15586959,Unaipon,468,France,Female,42,5,125305.34
15646558,Clamp,611,Spain,Male,51,1,149648.45
15725811,Lim,705,France,Male,25,0,"598,87.15"
15572265,Wu,646,Germany,Male,46,1,"450,41.32"
15794048,Wan,667,Germany,Female,48,1,113316.77
15677610,Chambers,511,Germany,Female,41,8,"390,87.42"
15745012,Pettit,653,France,Female,43,6,"733,0.59"
15601589,Baresi,675,France,Female,57,8,"954,63.29"
15686436,Newbery,523,Spain,Male,32,4,167848.02
15693864,Iheanacho,567,Germany,Female,49,5,"939,53.84"
15760550,Duncan,741,Spain,Male,39,7,174227.66
15686137,Barry,456,Spain,Male,32,9,135399.21
15809087,Landry,598,France,Male,64,1,195635.30
15807663,McGregor,667,France,Male,43,8,"975,08.04"
15809100,Nucci,548,France,Female,32,2,188083.77
15794916,Pirogov,725,France,Male,41,7,116704.25
15614215,Oguejiofor,717,France,Male,53,6,"976,14.87"
15805449,Ugochukwu,594,France,Male,38,4,186884.04
15686983,Rohu,678,Germany,Female,25,10,131501.72
15808017,Cary,545,France,Male,38,1,"243,02.95"
15756804,O'Loghlen,636,France,Female,48,1,110510.28
15646810,Quinn,603,Germany,Male,44,6,108488.33
15710424,Page,435,France,Male,36,4,197015.20
15799422,Evans,535,France,Female,40,8,"276,89.77"
15692750,McGregor,629,Germany,Female,45,7,"921,7.55"
15794549,Andrews,722,France,Female,35,2,"150,68.18"
15803764,Stanley,561,France,Male,28,7,"779,7.01"
15674840,Chiazagomekpere,645,France,Female,38,5,"440,0.32"
15653762,Chidiebele,501,France,Female,39,9,182025.95
15581229,Gregory,502,Germany,Female,32,1,122763.95
15800228,Bednall,652,Spain,Female,42,4,"381,52.01"
15656333,Jen,574,France,Female,33,3,"631,63.99"
15697497,She,518,France,Female,45,9,"734,18.29"
15585362,Simmons,749,France,Female,60,6,"179,78.68"
15571928,Fraser,679,France,Female,43,4,115136.51
15785519,May,565,France,Male,36,6,149575.59
15743007,Seabrook,643,France,Female,45,4,"609,17.24"
15777211,Herrera,515,France,Male,65,7,142548.33
15721935,Kincaid,521,France,Male,25,7,157878.67
15591711,Sleeman,739,Spain,Male,38,0,"127,96.43"
15625021,Hung,585,France,Male,42,2,"186,57.77"
15702968,Artemieva,733,Germany,Male,74,3,134589.58
15600462,Barwell,542,France,Female,43,8,"103,50.74"
15768104,Wright,788,Spain,Male,37,8,"660,13.27"
15780140,Bellucci,435,Germany,Male,32,2,"590,7.11"
15585255,Moore,577,France,Male,42,9,"740,77.91"
15772781,Ball,703,France,Female,51,3,"772,94.56"
15669987,Sung,728,Germany,Female,35,8,"543,59.02"
15697000,Mello,728,Germany,Male,32,5,156124.93
15733119,Mistry,718,France,Male,35,8,"948,20.85"
15782390,T'ien,621,France,Female,40,6,155155.25
15654700,Fallaci,523,France,Female,40,2,128702.10
15632210,Hill,657,Germany,Male,25,2,"227,45.5"
15642041,Burns,727,Germany,Male,40,1,"718,65.31"
15709737,Hunter,643,France,Male,36,7,"842,94.82"
15792388,Li,645,France,Female,48,7,149139.13
15786014,Ku,568,France,Male,28,5,185489.11
15794580,Ch'en,599,France,Male,58,4,176407.15
15675964,Chukwukadibia,672,France,Female,45,9,"920,27.69"
15814275,Zikoranachidimma,685,France,Male,33,6,"439,32.54"
15724848,Oluchukwu,516,France,Female,46,1,115789.25
15754713,Rivera,685,Spain,Male,31,10,125777.28
15693814,Niu,806,Spain,Male,25,7,"184,61.9"
15599660,Bennett,604,France,Male,36,6,"796,33.38"
15746490,Wollstonecraft,648,Spain,Female,53,6,121542.29
